"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.086,0.527,0.24,-0.95,-0.17,0.08
"ClusIPW",0.083,0.349,-0.47,0.71,-0.3,-0.42
"addIPW",0.129,0.492,0.27,-0.23,0.3,-0.88
"Oracle",0.197,0.28,0,-0.16,0.08,-0.98
