"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.096,0.497,0.01,-0.99,0.06,-0.14
"ClusIPW",0.056,0.45,-0.18,0.95,-0.14,-0.22
"addIPW",0.168,0.51,0.44,0.11,0.04,-0.89
"Oracle",0.206,0.261,-0.02,-0.1,0.07,-0.99
