"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.096,0.506,-0.23,-0.63,0.72,-0.19
"ClusIPW",0.076,0.369,-0.5,0.77,-0.26,-0.29
"addIPW",0.117,0.422,-0.38,-0.24,0.82,-0.37
"Oracle",0.199,0.28,0,-0.16,0.08,-0.98
