"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.096,0.502,-0.21,-0.73,0.63,-0.18
"ClusIPW",0.063,0.421,-0.44,0.88,-0.16,0
"addIPW",0.198,0.501,0.45,0,0,-0.89
"Oracle",0.198,0.282,0,-0.16,0.08,-0.98
