"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.108,0.324,0.24,-0.17,-0.95,-0.06
"ClusIPW",0.159,0,-0.89,-0.04,-0.45,-0.01
"addIPW",0.02,1,1,0,0,0
"Oracle",0.198,0.28,0,-0.16,0.08,-0.98
