"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.082,0.438,-0.51,-0.64,-0.13,0.56
"ClusIPW",0.118,0.238,-0.68,-0.49,-0.4,-0.38
"addIPW",0.16,0,-1,0,0,0
"Oracle",0.196,0.281,0,-0.16,0.08,-0.98
