"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.07,0.543,-0.42,-0.4,0.72,0.39
"ClusIPW",0.075,0.393,-0.38,0.77,-0.04,-0.51
"addIPW",0.159,0,-1,0,0,0
"Oracle",0.196,0.404,0.09,-0.07,0.18,-0.98
