"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.082,0.541,0.12,-0.96,0.21,0.12
"ClusIPW",0.083,0.349,-0.44,0.71,-0.39,-0.4
"addIPW",0.2,0.501,0.45,0,0,-0.89
"Oracle",0.196,0.28,0,-0.16,0.08,-0.98
