"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.08,0.552,0.08,-0.89,0.43,0.14
"ClusIPW",0.091,0.353,-0.25,0.54,0.03,-0.8
"addIPW",0.156,0.503,0.44,-0.13,0.03,-0.89
"Oracle",0.198,0.281,0,-0.16,0.08,-0.98
