"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.073,0.572,0.45,-0.86,-0.16,0.2
"ClusIPW",0.071,0.399,-0.37,0.83,-0.12,-0.41
"addIPW",0.168,0.243,0.34,-0.08,-0.77,-0.53
"Oracle",0.195,0.279,0,-0.16,0.08,-0.98
