"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.087,0.494,-0.28,-0.88,0.16,0.34
"ClusIPW",0.074,0.384,-0.44,0.8,-0.19,-0.37
"addIPW",0.198,0.502,0.45,0,0,-0.89
"Oracle",0.199,0.279,0,-0.16,0.08,-0.98
