"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.015,0.5,-0.71,0,0,0.71
"ClusIPW",0.128,0.208,-0.48,-0.41,-0.61,-0.48
"addIPW",0.118,0.312,0.32,0.19,-0.71,-0.6
"Oracle",0.198,0.282,0,-0.16,0.08,-0.98
