"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.104,0.48,-0.3,-0.45,0.78,-0.32
"ClusIPW",0.119,0.236,-0.56,0.43,-0.1,-0.7
"addIPW",0.058,0.661,0.63,-0.69,0.34,0.11
"Oracle",0.2,0.282,0,-0.16,0.08,-0.98
