"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.071,0.567,-0.26,-0.52,0.76,0.28
"ClusIPW",0.113,0.242,-0.61,0.48,-0.29,-0.57
"addIPW",0.198,0.498,0.45,0,0,-0.89
"Oracle",0.197,0.279,0,-0.16,0.08,-0.98
