"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.092,0.455,-0.45,-0.85,0.02,0.28
"ClusIPW",0.112,0.21,-0.81,-0.42,-0.4,-0.02
"addIPW",0.159,0,-1,0,0,0
"Oracle",0.199,0.28,0,-0.16,0.08,-0.98
