"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.102,0.4,-0.09,-0.66,-0.74,-0.1
"ClusIPW",0.109,0.256,-0.59,0.51,-0.33,-0.54
"addIPW",0.173,0.192,0.32,-0.03,-0.84,-0.44
"Oracle",0.199,0.254,-0.04,-0.16,0.04,-0.98
