"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.099,0.488,-0.36,-0.46,0.79,-0.16
"ClusIPW",0.086,0.346,-0.41,0.7,-0.38,-0.44
"addIPW",0.139,0.351,-0.26,0.14,0.71,-0.64
"Oracle",0.198,0.281,0,-0.16,0.08,-0.98
