"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.079,0.554,-0.03,-0.79,0.6,0.13
"ClusIPW",0.156,0,-0.79,-0.06,-0.32,-0.53
"addIPW",0.113,0.403,-0.42,0.02,0.88,-0.21
"Oracle",0.197,0.277,0,-0.16,0.08,-0.98
