"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.094,0.52,0.01,-0.87,0.46,-0.2
"ClusIPW",0.135,0.15,-0.72,-0.35,-0.33,-0.49
"addIPW",0.138,0.477,0.42,-0.19,-0.04,-0.89
"Oracle",0.197,0.278,0,-0.16,0.08,-0.98
