"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.048,0.618,-0.19,-0.42,0.39,0.8
"ClusIPW",0.092,0.306,-0.65,0.62,-0.31,-0.3
"addIPW",0.201,0.501,0.45,0,0,-0.89
"Oracle",0.198,0.281,0,-0.16,0.08,-0.98
