"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.101,0.472,-0.3,-0.8,0.47,-0.23
"ClusIPW",0.066,0.406,-0.41,0.87,-0.19,-0.21
"addIPW",0.096,0.331,0.14,0.36,-0.76,-0.52
"Oracle",0.198,0.278,0,-0.16,0.08,-0.98
