"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.087,0.524,-0.24,-0.63,0.73,-0.02
"ClusIPW",0.09,0.322,-0.59,0.65,-0.26,-0.4
"addIPW",0.169,0.283,-0.41,-0.02,0.83,-0.38
"Oracle",0.2,0.279,0,-0.16,0.08,-0.98
