"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.092,0.521,-0.16,-0.66,0.71,-0.17
"ClusIPW",0.166,0.16,-0.27,-0.22,-0.18,-0.92
"addIPW",0.161,0.455,0.42,-0.15,-0.12,-0.89
"Oracle",0.197,0.281,0,-0.16,0.08,-0.98
