"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.104,0.475,-0.08,-0.86,0.26,-0.43
"ClusIPW",0.03,0.86,0.86,-0.34,0.35,0.16
"addIPW",0.13,0.33,-0.38,0.13,0.78,-0.48
"Oracle",0.198,0.28,0,-0.16,0.08,-0.98
