"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.076,0.47,0.21,-0.32,-0.87,0.3
"ClusIPW",0.187,0.518,0.38,-0.06,0.29,-0.88
"addIPW",0.198,0.502,0.45,0,0,-0.89
"Oracle",0.197,0.282,0,-0.16,0.08,-0.98
