"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.099,0.481,-0.37,-0.62,0.68,-0.15
"ClusIPW",0.123,0.174,-0.82,0.39,-0.27,-0.32
"addIPW",0.1,0.466,-0.4,-0.13,0.89,-0.17
"Oracle",0.197,0.28,0,-0.16,0.08,-0.98
