"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.087,0.498,-0.09,-0.94,-0.15,0.28
"ClusIPW",0.068,0.407,-0.38,0.86,-0.14,-0.31
"addIPW",0.147,0.081,-0.82,0.16,0.48,-0.28
"Oracle",0.199,0.279,0,-0.16,0.08,-0.98
