"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.197,0.501,0,0,0,-1
"ClusIPW",0.076,0.375,-0.45,0.79,-0.22,-0.37
"addIPW",0.199,0.501,0.45,0,0,-0.89
"Oracle",0.199,0.28,0,-0.16,0.08,-0.98
