"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.071,0.548,-0.4,-0.36,0.8,0.27
"ClusIPW",0.05,0.522,0.09,0.98,0.15,0.02
"addIPW",0.158,0,-1,0,0,0
"Oracle",0.198,0.281,0,-0.16,0.08,-0.98
