"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.103,0.498,0.14,-0.76,0.29,-0.57
"ClusIPW",0.147,0.086,-0.55,0.25,-0.61,-0.51
"addIPW",0.199,0.497,0.45,0,0,-0.89
"Oracle",0.198,0.282,0,-0.16,0.08,-0.98
