"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.1,0.479,0.16,-0.89,-0.24,-0.35
"ClusIPW",0.137,0.133,-0.69,0.33,-0.42,-0.48
"addIPW",0.178,0.253,0.36,-0.02,-0.71,-0.61
"Oracle",0.198,0.283,0,-0.16,0.08,-0.98
