"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.083,0.513,-0.4,-0.56,0.7,0.22
"ClusIPW",0.143,0.11,-0.71,0.3,-0.42,-0.47
"addIPW",0.116,0.509,0.39,-0.31,0.13,-0.86
"Oracle",0.197,0.282,0,-0.16,0.08,-0.98
