"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.103,0.464,-0.01,-0.93,-0.14,-0.33
"ClusIPW",0.122,0.312,-0.49,-0.56,-0.04,-0.67
"addIPW",0.16,0,-1,0,0,0
"Oracle",0.196,0.278,0,-0.16,0.08,-0.98
