"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.07,0.574,0.43,-0.78,-0.3,0.34
"ClusIPW",0.117,0.207,-0.63,0.43,-0.42,-0.49
"addIPW",0.134,0.473,0.37,0.2,0.05,-0.9
"Oracle",0.205,0.286,0.02,-0.11,0.07,-0.99
