"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.123,0.331,0.36,-0.11,-0.9,-0.21
"ClusIPW",0.092,0.307,-0.33,0.54,-0.73,-0.26
"addIPW",0.099,0.311,0.31,0.05,-0.95,-0.04
"Oracle",0.199,0.282,0,-0.16,0.08,-0.98
