"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.02,1,1,0,0,0
"ClusIPW",0.16,0,-0.79,-0.07,-0.27,-0.54
"addIPW",0.199,0.502,0.45,0,0,-0.89
"Oracle",0.207,0.278,0,-0.1,0.08,-0.99
