"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.088,0.508,-0.17,-0.92,0.27,0.21
"ClusIPW",0.061,0.432,-0.27,0.92,-0.16,-0.24
"addIPW",0.198,0.499,0.45,0,0,-0.89
"Oracle",0.198,0.279,0,-0.16,0.08,-0.98
