"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.087,0.498,-0.06,-0.9,-0.25,0.34
"ClusIPW",0.088,0.571,0.42,-0.65,0.37,-0.51
"addIPW",0.117,0.277,-0.35,-0.49,-0.72,-0.34
"Oracle",0.197,0.28,0,-0.16,0.08,-0.98
