"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.016,0.499,-0.45,0,0,0.89
"ClusIPW",0.049,0.541,0.24,0.96,0.13,-0.01
"addIPW",0.136,0.442,0.39,0.2,-0.12,-0.89
"Oracle",0.197,0.28,0,-0.16,0.08,-0.98
