"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.081,0.532,-0.35,-0.42,0.83,0.07
"ClusIPW",0.113,0.22,-0.72,0.46,-0.32,-0.4
"addIPW",0.142,0.426,0.45,-0.2,-0.42,-0.76
"Oracle",0.197,0.282,0,-0.16,0.08,-0.98
