"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.101,0.479,0.03,-0.96,-0.11,-0.27
"ClusIPW",0.136,0.382,0.14,0.21,0.17,-0.95
"addIPW",0.198,0.501,0.45,0,0,-0.89
"Oracle",0.197,0.282,0,-0.16,0.08,-0.98
