"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.08,0.48,0.22,-0.45,-0.83,0.26
"ClusIPW",0.054,0.473,-0.08,0.98,-0.11,-0.13
"addIPW",0.131,0.179,-0.71,0.23,0.5,-0.44
"Oracle",0.198,0.28,0,-0.16,0.08,-0.98
