"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.104,0.431,-0.48,-0.26,0.82,-0.14
"ClusIPW",0.1,0.303,-0.49,0.52,0.01,-0.7
"addIPW",0.055,0.635,-0.34,-0.01,0.94,0
"Oracle",0.199,0.279,0,-0.16,0.08,-0.98
