"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.092,0.483,-0.44,-0.68,0.58,0.13
"ClusIPW",0.066,0.413,-0.39,0.88,-0.14,-0.22
"addIPW",0.158,0,-1,0,0,0
"Oracle",0.199,0.281,0,-0.16,0.08,-0.98
