"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.073,0.554,-0.26,-0.6,0.69,0.3
"ClusIPW",0.09,0.339,-0.36,0.64,-0.24,-0.64
"addIPW",0.172,0.264,0.41,-0.02,-0.81,-0.42
"Oracle",0.197,0.283,0,-0.16,0.08,-0.98
