"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.113,0.448,-0.3,-0.37,0.75,-0.46
"ClusIPW",0.126,0.157,-0.8,0.37,-0.31,-0.36
"addIPW",0.135,0.381,-0.4,-0.08,0.86,-0.3
"Oracle",0.206,0.28,0,-0.09,0.08,-0.99
