"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.097,0.447,-0.53,-0.43,0.73,-0.01
"ClusIPW",0.056,0.457,-0.16,0.97,-0.1,-0.16
"addIPW",0.11,0.191,-0.9,0.39,-0.19,-0.05
"Oracle",0.196,0.281,0,-0.16,0.08,-0.98
