"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.084,0.542,0.49,-0.76,-0.42,-0.07
"ClusIPW",0.063,0.42,-0.32,0.89,-0.19,-0.26
"addIPW",0.113,0.322,0.34,0.18,-0.79,-0.48
"Oracle",0.199,0.282,0,-0.16,0.08,-0.98
