"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.095,0.433,-0.44,-0.87,-0.16,0.16
"ClusIPW",0.084,0.345,-0.53,0.71,-0.25,-0.39
"addIPW",0.154,0.155,-0.06,-0.21,-0.78,-0.59
"Oracle",0.198,0.283,0,-0.16,0.08,-0.98
