"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.086,0.201,-0.73,-0.1,-0.05,0.68
"ClusIPW",0.084,0.334,-0.57,0.68,-0.4,-0.25
"addIPW",0.16,0,-1,0,0,0
"Oracle",0.198,0.281,0,-0.16,0.08,-0.98
