"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.198,0.497,0.45,0,0,-0.89
"ClusIPW",0.085,0.351,-0.42,0.66,-0.09,-0.61
"addIPW",0.198,0.499,0.45,0,0,-0.89
"Oracle",0.206,0.275,0,-0.11,0.08,-0.99
