"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.198,0.495,0.45,0,0,-0.89
"ClusIPW",0.109,0.33,-0.59,-0.68,-0.28,-0.33
"addIPW",0.199,0.501,0.45,0,0,-0.89
"Oracle",0.199,0.501,0,0,0.08,-1
