"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.078,0.542,-0.09,-0.87,0.38,0.3
"ClusIPW",0.158,0.172,-0.18,0.1,0.12,-0.97
"addIPW",0.144,0.358,0.42,-0.14,-0.75,-0.49
"Oracle",0.197,0.278,0,-0.16,0.08,-0.98
