"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.093,0.511,-0.33,-0.33,0.87,-0.15
"ClusIPW",0.067,0.41,-0.4,0.88,-0.15,-0.23
"addIPW",0.122,0.436,-0.35,-0.07,0.88,-0.3
"Oracle",0.198,0.28,0,-0.16,0.08,-0.98
