"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.093,0.498,0.3,-0.77,-0.56,-0.08
"ClusIPW",0.072,0.385,-0.42,0.81,-0.32,-0.26
"addIPW",0.198,0.499,0.45,0,0,-0.89
"Oracle",0.197,0.279,0,-0.16,0.08,-0.98
