"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.086,0.52,-0.36,-0.34,0.87,-0.04
"ClusIPW",0.077,0.359,-0.56,0.74,-0.37,-0.08
"addIPW",0.159,0,-1,0,0,0
"Oracle",0.197,0.201,-0.09,-0.06,0.08,-0.99
