"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.063,0.565,-0.23,-0.59,0.42,0.65
"ClusIPW",0.089,0.334,-0.51,0.67,-0.27,-0.47
"addIPW",0.026,0.761,0.09,0.32,0.52,0.79
"Oracle",0.199,0.279,0,-0.16,0.08,-0.98
