"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.102,0.377,-0.51,-0.04,0.86,-0.05
"ClusIPW",0.074,0.386,-0.33,0.77,-0.2,-0.5
"addIPW",0.117,0.442,-0.34,-0.21,0.84,-0.37
"Oracle",0.2,0.281,0,-0.16,0.08,-0.98
