"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.082,0.535,0.09,-0.96,0.09,0.24
"ClusIPW",0.106,0.298,-0.73,-0.59,-0.3,-0.14
"addIPW",0.159,0.514,0.46,-0.12,0.01,-0.88
"Oracle",0.199,0.283,0,-0.16,0.08,-0.98
