"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.098,0.537,0.18,-0.56,0.55,-0.6
"ClusIPW",0.05,0.482,-0.09,0.99,-0.09,0.06
"addIPW",0.129,0.489,0.21,0.19,0.41,-0.87
"Oracle",0.197,0.282,0,-0.16,0.08,-0.98
