"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.095,0.351,-0.25,-0.47,-0.82,0.22
"ClusIPW",0.07,0.391,-0.45,0.83,-0.25,-0.21
"addIPW",0.158,0,-1,0,0,0
"Oracle",0.197,0.28,0,-0.16,0.08,-0.98
