"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.07,0.602,-0.27,-0.24,0.93,0.01
"ClusIPW",0.072,0.395,-0.41,0.81,-0.11,-0.39
"addIPW",0.136,0.347,0.38,-0.17,-0.79,-0.45
"Oracle",0.198,0.283,0,-0.16,0.08,-0.98
