"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.095,0.501,-0.25,-0.68,0.67,-0.16
"ClusIPW",0.078,0.368,-0.49,0.77,-0.28,-0.3
"addIPW",0.144,0.285,-0.49,-0.07,0.83,-0.26
"Oracle",0.198,0.281,0,-0.16,0.08,-0.98
