"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.199,0.5,0.45,0,0,-0.89
"ClusIPW",0.055,0.457,-0.21,0.96,-0.15,-0.04
"addIPW",0.098,0.433,-0.2,0.24,0.73,-0.61
"Oracle",0.197,0.282,0,-0.16,0.08,-0.98
